Date,Open,High,Low,Close,Volume,Adj Close
2015-09-28,21.482,21.482,21.259,21.543000000000006,0,21.543000000000006
2015-09-29,21.135,21.183000000000003,21.086,21.259,0,21.259
2015-09-30,21.133000000000006,21.133000000000006,20.87,21.183000000000003,0,21.183000000000003
2015-10-01,20.965,20.965,20.822,20.87,0,20.87
2015-10-02,20.746,20.858,20.746,20.822,0,20.822
2015-10-05,20.743,20.95,20.743,20.858,0,20.858
2015-10-06,21.048,21.048,21.015,20.95,0,20.95
2015-10-07,20.999,20.999,20.999,20.921,0,20.921
2015-10-08,21.03,21.053,21.03,20.999,0,20.999
2015-10-09,21.068,21.473000000000006,21.068,21.053,0,21.053
2015-10-12,21.555,21.555,21.555,21.463,0,21.463
2015-10-13,21.585,21.585,21.466,21.555,0,21.555
2015-10-14,21.451,21.451,21.226,21.466,0,21.466
2015-10-15,21.106,21.429,21.106,21.226,0,21.226
2015-10-16,21.573,21.573,21.066,21.429,0,21.429
2015-10-19,21.043000000000006,21.353,21.043000000000006,21.066,0,21.066
2015-10-20,21.349,21.888,21.349,21.353,0,21.353
2015-10-21,21.939,22.148000000000003,21.939,21.888,0,21.888
2015-10-22,22.164,22.164,21.868,22.148000000000003,0,22.148000000000003
2015-10-23,22.448,22.448,22.448,22.348000000000006,0,22.348000000000006
2015-10-26,22.554,22.705,22.554,22.448,0,22.448
2015-10-27,22.637,22.637,22.585,22.705,0,22.705
2015-10-28,22.644,22.661,22.644,22.585,0,22.585
2015-10-29,22.961,22.969,22.708,22.661,0,22.661
2015-10-30,22.65,22.685,22.65,22.708,0,22.708
2015-11-02,22.674,22.779,22.674,22.685,0,22.685
2015-11-03,22.784,22.872,22.779,22.779,0,22.779
2015-11-04,22.912,22.912,22.755,22.872,0,22.872
2015-11-05,22.906,22.955,22.49,22.755,0,22.755
2015-11-06,22.456,22.456,22.428,22.49,0,22.49
2015-11-09,22.736,22.736,22.413,22.428,0,22.428
2015-11-10,22.47,22.47,22.393,22.481,0,22.481
2015-11-11,22.381,22.538,22.381,22.393,0,22.393
2015-11-12,22.445,22.684,22.445,22.476,0,22.476
2015-11-13,22.506,22.859,22.506,22.491,0,22.491
2015-11-16,22.999,23.027,22.999,22.859,0,22.859
2015-11-17,23.128,23.695,23.128,23.027,0,23.027
2015-11-18,23.75,23.75,23.669,23.735,0,23.735
2015-11-19,23.639,23.639,23.585,23.669,0,23.669
2015-11-20,23.576,23.774,23.576,23.585,0,23.585
2015-11-23,23.869,23.869,23.734,23.843000000000004,0,23.843000000000004
2015-11-24,23.723000000000006,23.723000000000006,23.668000000000006,23.715,0,23.715
2015-11-25,23.659,23.659,23.394,23.668000000000006,0,23.668000000000006
2015-11-26,23.344,23.344,23.116,23.339,0,23.339
2015-11-27,23.143,23.636,23.143,23.134,0,23.134
2015-11-30,23.644,23.663,23.63,23.613000000000003,0,23.613000000000003
2015-12-01,23.683000000000003,23.692,23.683000000000003,23.663,0,23.663
2015-12-02,23.632,23.632,23.112,23.628,0,23.628
2015-12-03,23.097,23.097,22.821,23.091,0,23.091
2015-12-04,22.024,23.552,22.024,22.024,0,22.024
2015-12-07,23.614,23.614,23.026,23.587,0,23.587
2015-12-08,22.969,22.969,22.625,22.966,0,22.966
2015-12-09,22.576,22.628,22.576,22.546,0,22.546
2015-12-10,22.433000000000003,23.266,22.433000000000003,22.422,0,22.422
2015-12-11,23.31,23.585,23.31,23.266,0,23.266
2015-12-14,23.538,23.538,23.518,23.513,0,23.513
2015-12-15,23.489,23.489,23.34,23.477,0,23.477
2015-12-16,23.484,23.484,23.348000000000006,23.504,0,23.504
2015-12-17,23.443,23.443,23.174,23.36,0,23.36
2015-12-18,23.188,23.291,23.188,23.207,0,23.207
2015-12-21,23.22,23.22,23.095,23.237,0,23.237
2015-12-22,23.008000000000006,23.008000000000006,22.681,22.997,0,22.997
2015-12-23,22.663,22.681,22.663,22.652,0,22.652
2015-12-24,22.706,22.706,22.665,22.723000000000006,0,22.723000000000006
2015-12-25,22.621,22.621,22.621,22.621,0,22.621
2015-12-28,22.606,23.478,22.606,22.594,0,22.594
2015-12-29,23.495,23.653,23.495,23.518,0,23.518
2015-12-30,23.742,23.742,23.718000000000004,23.748,0,23.748
2015-12-31,23.699,23.752,23.699,23.721,0,23.721
2016-01-01,23.826,23.826,23.826,23.826,0,23.826
2016-01-04,23.853,23.853,23.771,23.82,0,23.82
2016-01-05,23.96,23.96,23.731,23.971,0,23.971
2016-01-06,23.769,23.769,23.051,23.767,0,23.767
2016-01-07,23.006,23.09,23.006,23.054,0,23.054
2016-01-08,22.967,23.75,22.967,22.955,0,22.955
2016-01-11,23.609,23.709,23.128,23.628,0,23.628
2016-01-12,23.236,23.236,22.795,23.207,0,23.207
2016-01-13,22.835,23.4,22.835,22.795,0,22.795
2016-01-14,23.235,23.718000000000004,23.235,23.275,0,23.275
2016-01-15,23.842,23.911,23.842,23.718000000000004,0,23.718000000000004
2016-01-18,23.895,24.328000000000007,23.895,23.901,0,23.901
2016-01-19,24.349,24.401,24.349,24.331,0,24.331
2016-01-20,24.286,24.286,24.175,24.322,0,24.322
2016-01-21,24.25,24.332,24.25,24.214,0,24.214
2016-01-22,24.455,24.455,24.433000000000003,24.4,0,24.4
2016-01-25,24.501,24.521,24.501,24.499,0,24.499
2016-01-26,24.452,24.618,24.452,24.454,0,24.454
2016-01-27,24.554,24.675,24.554,24.525,0,24.525
2016-01-28,24.624,24.883000000000006,24.624,24.62,0,24.62
2016-01-29,24.836,25.308000000000003,24.836,24.82,0,24.82
2016-02-01,25.504,25.504,25.297,25.52,0,25.52
2016-02-02,25.233,25.617,25.233,25.241,0,25.241
2016-02-03,25.593000000000004,25.593000000000004,25.351,25.624,0,25.624
2016-02-04,24.893,25.567,24.893,24.963,0,24.963
2016-02-05,25.505,25.685,25.505,25.567,0,25.567
2016-02-08,25.794,25.794,25.626,25.685,0,25.685
2016-02-09,25.43,25.661,25.43,25.626,0,25.626
2016-02-10,25.507,25.699,25.507,25.514,0,25.514
2016-02-11,25.55,25.738000000000003,25.55,25.699,0,25.699
2016-02-12,25.801,25.908,25.801,25.788,0,25.788
2016-02-15,26.005,26.575,26.005,25.959,0,25.959
2016-02-16,26.638,26.638,26.423,26.575,0,26.575
2016-02-17,26.493,26.777,26.493,26.423,0,26.423
2016-02-18,26.8,26.8,26.04,26.832,0,26.832
2016-02-19,25.987,26.681,25.974,26.008000000000006,0,26.008000000000006
2016-02-22,26.695,26.831,26.675,26.637,0,26.637
2016-02-23,26.843000000000004,27.025,26.843000000000004,26.861,0,26.861
2016-02-24,26.969,26.969,26.969,27.025,0,27.025
2016-02-25,26.847,26.974,26.847,26.838,0,26.838
2016-02-26,26.919,26.919,26.847,26.997,0,26.997
2016-02-29,27.097,27.097,26.934,27.081,0,27.081
2016-03-01,26.973000000000006,26.973000000000006,26.866,26.96,0,26.96
2016-03-02,26.872,26.904,26.325,26.884,0,26.884
2016-03-03,26.284,26.284,25.634,26.325,0,26.325
2016-03-04,25.459,25.981,25.459,25.454,0,25.454
2016-03-07,25.949,25.961,25.949,25.923,0,25.923
2016-03-08,25.814,25.985,25.814,25.961,0,25.961
2016-03-09,26.022,26.022,25.902,25.992,0,25.992
2016-03-10,25.876,25.876,25.267,25.902,0,25.902
2016-03-11,24.79,24.961,24.79,25.267,0,25.267
2016-03-14,24.872,26.213,24.872,24.886,0,24.886
2016-03-15,26.228,26.658,26.228,26.24,0,26.24
2016-03-16,26.649,26.649,26.645,26.658,0,26.658
2016-03-17,26.358,26.358,26.271,26.367,0,26.367
2016-03-18,26.254,26.311,26.254,26.258000000000006,0,26.258000000000006
2016-03-21,26.331,26.361,26.098000000000006,26.348000000000006,0,26.348000000000006
2016-03-22,26.161,26.161,25.921,26.098000000000006,0,26.098000000000006
2016-03-23,25.945,26.008000000000006,25.945,25.929,0,25.929
2016-03-24,25.952,25.96,25.952,25.948,0,25.948
2016-03-25,25.952,25.952,25.947,25.96,0,25.96
2016-03-28,25.973000000000006,25.973000000000006,25.954,25.952,0,25.952
2016-03-29,25.879,26.134,25.879,25.954,0,25.954
2016-03-30,25.959,26.052,25.959,26.134,0,26.134
2016-03-31,26.004,26.004,26.004,26.007,0,26.007
2016-04-01,26.006,26.006,25.843000000000004,26.004,0,26.004
2016-04-04,25.871,25.881,25.871,25.843000000000004,0,25.843000000000004
2016-04-05,25.824,25.824,25.686,25.881,0,25.881
2016-04-06,25.639,25.675,25.639,25.686,0,25.686
2016-04-07,25.496,25.603,25.496,25.581,0,25.581
2016-04-08,25.376,25.376,25.376,25.542,0,25.542
2016-04-11,25.289,25.34,25.28,25.376,0,25.376
2016-04-12,25.293000000000006,25.293000000000006,25.195,25.34,0,25.34
2016-04-13,25.245,25.245,25.222,25.195,0,25.195
2016-04-14,25.298,25.316,25.298,25.222,0,25.222
2016-04-15,25.344,25.344,25.175,25.316,0,25.316
2016-04-18,25.153,25.225,25.145,25.175,0,25.175
2016-04-19,25.223000000000006,25.223000000000006,25.164,25.225,0,25.225
2016-04-20,25.103,25.133000000000006,25.103,25.164,0,25.164
2016-04-21,25.281,25.281,25.11,25.133000000000006,0,25.133000000000006
2016-04-22,25.078000000000007,25.078000000000007,25.078000000000007,25.152,0,25.152
2016-04-25,25.175,25.175,25.078000000000007,25.078000000000007,0,25.078000000000007
2016-04-26,25.058000000000003,25.058000000000003,25.009,25.078000000000007,0,25.078000000000007
2016-04-27,24.98,24.98,24.943,25.009,0,25.009
2016-04-28,24.937,24.937,24.937,24.921,0,24.921
2016-04-29,24.912,24.937,24.912,24.937,0,24.937
2016-05-02,24.791,24.874,24.791,24.828000000000007,0,24.828000000000007
2016-05-03,24.769,24.871,24.769,24.874,0,24.874
2016-05-04,24.876,24.876,24.876,25.044,0,25.044
2016-05-05,24.887,24.887,24.883000000000006,24.876,0,24.876
2016-05-06,24.945,24.945,24.912,24.928,0,24.928
2016-05-09,25.003,25.003,24.926,24.912,0,24.912
2016-05-10,24.932,24.974,24.932,24.926,0,24.926
2016-05-11,24.963,25.079,24.963,24.974,0,24.974
2016-05-12,25.019,25.091,25.019,25.079,0,25.079
2016-05-13,25.15,25.235,25.15,25.091,0,25.091
2016-05-16,25.309,25.309,25.109,25.235,0,25.235
2016-05-17,25.011,25.011,25.011,25.126,0,25.126
2016-05-18,25.029,25.029,24.953000000000007,25.011,0,25.011
2016-05-19,25.086,25.086,24.969,24.953000000000007,0,24.953000000000007
2016-05-20,24.976,24.976,24.891,24.969,0,24.969
2016-05-23,24.872,24.872,24.831,24.891,0,24.891
2016-05-24,24.816,24.859,24.816,24.831,0,24.831
2016-05-25,24.959,24.959,24.841,24.859,0,24.859
2016-05-26,24.808000000000003,24.835,24.808000000000003,24.841,0,24.841
2016-05-27,24.795,24.879,24.795,24.835,0,24.835
2016-05-30,25.036,25.036,24.905,24.879,0,24.879
2016-05-31,24.886,24.886,24.819000000000006,24.905,0,24.905
2016-06-01,24.866,24.866,24.812,24.819000000000006,0,24.819000000000006
2016-06-02,24.735,24.766,24.735,24.812,0,24.812
2016-06-03,24.867,24.867,24.678,24.869,0,24.869
2016-06-06,24.225,24.68,24.225,24.678,0,24.678
2016-06-07,24.626,24.706,24.626,24.68,0,24.68
2016-06-08,24.709,24.709,24.681,24.706,0,24.706
2016-06-09,24.624,24.732,24.624,24.681,0,24.681
2016-06-10,24.802,24.802,24.718000000000004,24.732,0,24.732
2016-06-13,24.839,24.839,24.616,24.718000000000004,0,24.718000000000004
2016-06-14,24.595,24.657,24.595,24.616,0,24.616
2016-06-15,24.692,24.692,24.621,24.657,0,24.657
2016-06-16,24.543000000000006,24.669,24.543000000000006,24.547,0,24.547
2016-06-17,24.519,24.628,24.519,24.669,0,24.669
2016-06-20,24.633000000000006,24.633000000000006,24.633000000000006,24.451,0,24.451
2016-06-21,24.642,24.642,24.64,24.657,0,24.657
2016-06-22,24.789,24.789,24.623,24.781,0,24.781
2016-06-23,24.559,24.626,24.559,24.507,0,24.507
2016-06-24,24.751,24.751,24.572,24.628,0,24.628
2016-06-27,24.654,24.654,24.633000000000006,24.467,0,24.467
2016-06-28,24.614,24.614,24.611,24.603,0,24.603
2016-06-29,24.65,24.65,24.603,24.67,0,24.67
2016-06-30,24.521,24.534,24.521,24.515,0,24.515
2016-07-01,24.629,24.698,24.512,24.635,0,24.635
2016-07-04,24.533,24.545,24.533,24.518,0,24.518
2016-07-05,24.513,24.582,24.513,24.487,0,24.487
2016-07-06,24.775,24.775,24.556,24.766,0,24.766
2016-07-07,24.509,24.539,24.509,24.495,0,24.495
2016-07-08,24.554,24.556,24.554,24.57,0,24.57
2016-07-11,24.608,24.608,24.579,24.595,0,24.595
2016-07-12,24.564,24.576,24.564,24.553,0,24.553
2016-07-13,24.639,24.639,24.507,24.629,0,24.629
2016-07-14,24.474,24.484,24.474,24.478,0,24.478
2016-07-15,24.489,24.576,24.489,24.475,0,24.475
2016-07-18,24.743,24.743,24.554,24.801,0,24.801
2016-07-19,24.523000000000003,24.559,24.523000000000003,24.503,0,24.503
2016-07-20,24.654,24.654,24.532,24.639,0,24.639
2016-07-21,24.516,24.524,24.516,24.524,0,24.524
2016-07-22,24.501,24.521,24.501,24.513,0,24.513
2016-07-25,24.628,24.628,24.53,24.618,0,24.618
2016-07-26,24.525,24.528,24.525,24.511,0,24.511
2016-07-27,24.551,24.551,24.533,24.557,0,24.557
2016-07-28,24.363000000000003,24.528,24.363000000000003,24.397,0,24.397
2016-07-29,24.542,24.542,24.54,24.548,0,24.548
2016-08-01,24.415,24.555,24.415,24.404,0,24.404
2016-08-02,24.544,24.566,24.544,24.552,0,24.552
2016-08-03,24.535,24.535,24.535,24.5,0,24.5
2016-08-04,24.653,24.653,24.535,24.648000000000003,0,24.648000000000003
2016-08-05,24.528,24.533,24.528,24.535,0,24.535
2016-08-08,24.678,24.678,24.553,24.674,0,24.674
2016-08-09,24.548,24.549,24.535,24.55,0,24.55
2016-08-10,24.448,24.524,24.448,24.473000000000006,0,24.473000000000006
2016-08-11,24.503,24.573,24.503,24.518,0,24.518
2016-08-12,24.596,24.831,24.596,24.603,0,24.603
2016-08-15,24.808000000000003,24.808000000000003,24.781,24.808000000000003,0,24.808000000000003
2016-08-16,24.757,24.757,24.694000000000006,24.75,0,24.75
2016-08-17,24.735,24.828000000000007,24.735,24.736,0,24.736
2016-08-18,24.763,24.931,24.763,24.828000000000007,0,24.828000000000007
2016-08-19,24.975,24.975,24.975,24.878,0,24.878
2016-08-22,25.037,25.037,25.029,24.985,0,24.985
2016-08-23,24.987,25.045,24.987,24.972,0,24.972
2016-08-24,25.12,25.12,25.08,25.114,0,25.114
2016-08-25,25.116,25.175,25.116,25.109,0,25.109
2016-08-26,25.171,25.208,25.171,25.185,0,25.185
2016-08-29,25.422,25.422,25.256,25.433000000000003,0,25.433000000000003
2016-08-30,25.232,25.49,25.232,25.231,0,25.231
2016-08-31,25.964,25.964,25.964,25.531,0,25.531
2016-09-01,25.92,26.436,25.92,25.922,0,25.922
2016-09-02,26.322,26.373,26.322,26.322,0,26.322
2016-09-05,26.44,26.491,26.44,26.449,0,26.449
2016-09-06,26.514,26.588,26.514,26.518,0,26.518
2016-09-07,26.394,26.426,26.394,26.385,0,26.385
2016-09-08,26.444000000000006,26.444000000000006,26.366,26.445,0,26.445
2016-09-09,26.42,26.517,26.399,26.421,0,26.421
2016-09-12,26.35,26.35,26.35,26.466,0,26.466
2016-09-13,26.314,26.314,26.014,26.319000000000006,0,26.319000000000006
2016-09-14,26.041,26.041,26.027,26.043000000000006,0,26.043000000000006
2016-09-15,25.983,25.983,25.881,25.978,0,25.978
2016-09-16,25.867,25.867,25.593000000000004,25.877,0,25.877
2016-09-19,25.733,25.733,25.481,25.733,0,25.733
2016-09-20,25.451,25.633000000000006,25.451,25.445,0,25.445
2016-09-21,25.693,25.695,25.675,25.695,0,25.695
2016-09-22,25.565,25.671,25.565,25.572,0,25.572
2016-09-23,25.729,25.729,25.723000000000006,25.724,0,25.724
2016-09-26,25.676,25.676,25.644,25.707,0,25.707
2016-09-27,25.63,25.63,25.541,25.625,0,25.625
2016-09-28,25.612,25.612,25.569000000000006,25.607,0,25.607
2016-09-29,25.548,25.601,25.527,25.561,0,25.561
2016-09-30,25.598000000000006,25.628,25.598000000000006,25.601,0,25.601
2016-10-03,25.48,25.645,25.48,25.46,0,25.46
2016-10-04,25.707,25.713,25.56,25.702,0,25.702
2016-10-05,25.476,25.592,25.447,25.485,0,25.485
2016-10-06,25.635,25.635,25.602,25.631,0,25.631
2016-10-07,25.708,25.708,25.536,25.695,0,25.695
2016-10-10,25.408,25.592,25.408,25.394,0,25.394
2016-10-11,25.648000000000003,25.648000000000003,25.571,25.644,0,25.644
2016-10-12,25.629,25.629,25.516,25.645,0,25.645
2016-10-13,25.545,25.545,25.507,25.543000000000006,0,25.543000000000006
2016-10-14,25.468000000000004,25.498,25.468000000000004,25.452,0,25.452
2016-10-17,25.607,25.619,25.479,25.607,0,25.607
2016-10-18,25.449,25.449,25.339,25.474,0,25.474
2016-10-19,25.403,25.45,25.403,25.399,0,25.399
2016-10-20,25.456,25.456,25.351,25.459,0,25.459
2016-10-21,25.462,25.462,25.377,25.466,0,25.466
2016-10-24,25.401,25.401,25.375,25.389,0,25.389
2016-10-25,25.423,25.423,25.345,25.411,0,25.411
2016-10-26,25.333,25.333,25.299,25.329,0,25.329
2016-10-27,25.328000000000007,25.328000000000007,25.233,25.332,0,25.332
2016-10-28,25.304,25.304,25.198,25.301,0,25.301
2016-10-31,25.076,25.248,25.076,25.041,0,25.041
2016-11-01,25.2,25.33,25.2,25.192,0,25.192
2016-11-02,25.246,25.262,25.246,25.238000000000003,0,25.238000000000003
2016-11-03,25.25,25.346,25.25,25.26,0,25.26
2016-11-04,25.271,25.295,25.271,25.262,0,25.262
2016-11-07,25.314,25.414,25.28,25.219,0,25.219
2016-11-08,25.346,25.346,25.306,25.332,0,25.332
2016-11-09,25.409,25.409,25.362,25.359,0,25.359
2016-11-10,25.672,25.672,25.314,25.69,0,25.69
2016-11-11,25.337,25.354,25.337,25.334,0,25.334
2016-11-14,25.514,25.76,25.514,25.399,0,25.399
2016-11-15,25.562,25.879,25.562,25.612,0,25.612
2016-11-16,25.939,26.3,25.88,25.975,0,25.975
2016-11-17,25.957,26.25,25.728,25.969,0,25.969
2016-11-18,26.008000000000006,26.008000000000006,25.593000000000004,25.984,0,25.984
2016-11-21,25.655,25.655,25.499,25.677,0,25.677
2016-11-22,25.496,25.496,25.352,25.511,0,25.511
2016-11-23,25.357,25.357,25.339,25.352,0,25.352
2016-11-24,25.532,25.532,25.284,25.508000000000006,0,25.508000000000006
2016-11-25,25.325,25.454,25.325,25.321,0,25.321
2016-11-28,25.365,25.392,25.31,25.448,0,25.448
2016-11-29,25.38,25.38,25.299,25.373,0,25.373
2016-11-30,25.182,25.276,25.182,25.178,0,25.178
2016-12-01,25.399,25.399,25.372,25.276,0,25.276
2016-12-02,25.294,25.72,25.294,25.295,0,25.295
2016-12-05,25.914,25.914,25.715,25.677,0,25.677
2016-12-06,25.682,26.1,25.682,25.663,0,25.663
2016-12-07,25.882,25.882,25.722,25.869,0,25.869
2016-12-08,25.658,25.658,25.429,25.654,0,25.654
2016-12-09,25.833,25.833,25.808000000000003,25.841,0,25.841
2016-12-12,25.885,26.1775,25.814,25.826,0,25.826
2016-12-13,25.736,26.12,25.736,25.747,0,25.747
2016-12-14,25.81,26.34,25.81,25.817,0,25.817
2016-12-15,26.489,26.489,25.925,26.377,0,26.377
2016-12-16,25.932,26.34,25.932,25.952,0,25.952
2016-12-19,26.02,26.45,25.992,26.03,0,26.03
2016-12-20,26.043000000000006,26.4,26.043000000000006,26.055,0,26.055
2016-12-21,26.106,26.38,26.057,26.104,0,26.104
2016-12-22,26.041,26.25,25.919,26.064,0,26.064
2016-12-23,25.945,26.29,25.945,25.941,0,25.941
2016-12-26,26.04,26.04,26.04,26.044,0,26.044
2016-12-27,26.058000000000003,26.6,26.058000000000003,26.03,0,26.03
2016-12-28,26.326,26.85,26.326,26.342,0,26.342
2016-12-29,26.59,27.25,26.59,26.618,0,26.618
2016-12-30,26.693,26.799,26.693,26.846,0,26.846
2017-01-02,26.907,26.907,26.823,26.907,0,26.907
2017-01-03,26.848000000000006,26.848000000000006,26.825,26.839,0,26.839
2017-01-04,26.81,26.81,26.327,26.782,0,26.782
2017-01-05,26.041,26.28,25.964,26.172,0,26.172
2017-01-06,25.751,27.003,25.751,25.713,0,25.713
2017-01-09,27.122,27.122,26.691,27.128,0,27.128
2017-01-10,26.525,27.15,26.525,26.544,0,26.544
2017-01-11,26.914,27.17,26.914,26.919,0,26.919
2017-01-12,26.791,27.25,26.791,26.795,0,26.795
2017-01-13,27.103,27.65,27.103,27.086,0,27.086
2017-01-16,27.361,27.7,27.361,27.328000000000007,0,27.328000000000007
2017-01-17,27.425,27.6,27.425,27.43,0,27.43
2017-01-18,27.321,27.5,27.283,27.317,0,27.317
2017-01-19,27.426,27.48,27.4,27.405,0,27.405
2017-01-20,27.166,27.43,27.166,27.151,0,27.151
2017-01-23,26.904,27.35,26.846,26.957,0,26.957
2017-01-24,26.962,27.23,26.931,26.941,0,26.941
2017-01-25,26.956,27.22,26.945,26.958,0,26.958
2017-01-26,26.911,27.205,26.911,26.947,0,26.947
2017-01-27,27.027,27.186,26.927,27.036,0,27.036
2017-01-30,26.833,27.1,26.833,26.895,0,26.895
2017-01-31,26.739,27.085,26.739,26.729,0,26.729
2017-02-01,26.704,26.98,26.704,26.709,0,26.709
2017-02-02,26.725,27.0,26.725,26.771,0,26.771
2017-02-03,26.782,27.15,26.779,26.92,0,26.92
2017-02-06,26.758000000000006,27.28,26.758000000000006,26.751,0,26.751
2017-02-07,26.887,27.04,26.717,26.844,0,26.844
2017-02-08,26.708,26.91,26.648000000000003,26.695,0,26.695
2017-02-09,26.558000000000003,27.035,26.558000000000003,26.537,0,26.537
2017-02-10,26.807,27.21,26.807,26.811,0,26.811
2017-02-13,26.994,27.38,26.977,26.944000000000006,0,26.944000000000006
2017-02-14,27.095,27.26,26.894,27.108,0,27.108
2017-02-15,27.046,27.046,26.702,27.025,0,27.025
2017-02-16,26.531,27.0,26.531,26.59,0,26.59
2017-02-17,26.658,27.02,26.658,26.646,0,26.646
2017-02-20,26.822,26.98,26.712,26.829,0,26.829
2017-02-21,26.806,27.03,26.785,26.751,0,26.751
2017-02-22,26.758000000000006,26.99,26.758000000000006,26.776,0,26.776
2017-02-23,27.041,27.042,26.608,27.034,0,27.034
2017-02-24,26.577,26.99,26.577,26.9,0,26.9
2017-02-27,26.816,27.04,26.785,26.827,0,26.827
2017-02-28,26.79,27.18,26.79,27.04,0,27.04
2017-03-01,27.018,27.18,27.018,27.18,0,27.18
2017-03-02,26.877,27.1,26.877,26.86,0,26.86
2017-03-03,26.757,27.1,26.757,26.783,0,26.783
2017-03-06,26.655,27.01,26.655,26.627,0,26.627
2017-03-07,26.726,26.95,26.726,26.96,0,26.96
2017-03-08,26.689,26.689,26.679,26.707,0,26.707
2017-03-09,26.737,26.95,26.596,26.727,0,26.727
2017-03-10,26.533,26.82,26.533,26.561,0,26.561
2017-03-13,26.366,26.91,26.3,26.385,0,26.385
2017-03-14,26.662,26.885,26.662,26.667,0,26.667
2017-03-15,26.661,26.85,26.579,26.676,0,26.676
2017-03-16,26.314,26.98,26.314,26.319000000000006,0,26.319000000000006
2017-03-17,26.586,26.9,26.586,26.579,0,26.579
2017-03-20,26.58,26.88,26.521,26.612,0,26.612
2017-03-21,26.584,26.86,26.584,26.64,0,26.64
2017-03-22,26.619,26.9,26.619,26.605,0,26.605
2017-03-23,26.673,27.1,26.673,26.656,0,26.656
2017-03-24,26.878,27.1,26.857,26.837,0,26.837
2017-03-27,26.75,27.115,26.691,26.865,0,26.865
2017-03-28,26.865,27.04,26.865,26.856,0,26.856
2017-03-29,26.951,27.005,26.735,26.959,0,26.959
2017-03-30,26.807,26.95,26.73,26.788,0,26.788
2017-03-31,26.868,27.04,26.743,26.886,0,26.886
2017-04-03,26.776,27.03,26.764,26.81,0,26.81
2017-04-04,26.701,27.12,26.701,26.7,0,26.7
2017-04-05,26.763,27.14,26.763,26.768,0,26.768
2017-04-06,26.874,27.02,26.754,26.887,0,26.887
2017-04-07,26.816,26.94,26.686,26.816,0,26.816
2017-04-10,26.802,26.93,26.667,26.777,0,26.777
2017-04-11,26.615,26.88,26.601,26.87,0,26.87
2017-04-12,26.609,26.85,26.609,26.88,0,26.88
2017-04-13,26.402,26.84,26.402,26.85,0,26.85
2017-04-14,26.645,26.645,26.645,26.84,0,26.84
2017-04-17,26.659,26.659,26.622,26.653,0,26.653
2017-04-18,26.575,26.82,26.559,26.569000000000006,0,26.569000000000006
2017-04-19,26.382,26.74,26.382,26.377,0,26.377
2017-04-20,26.536,26.74,26.536,26.546,0,26.546
2017-04-21,26.58,26.88,26.443,26.571,0,26.571
2017-04-24,26.031,26.71,26.031,26.388,0,26.388
2017-04-25,26.391,26.6,26.335,26.386,0,26.386
2017-04-26,26.232,26.59,26.232,26.234,0,26.234
2017-04-27,26.265,26.545,26.265,26.274,0,26.274
2017-04-28,26.347,26.347,26.291,26.33,0,26.33
2017-05-01,26.349,26.349,26.349,26.373,0,26.373
2017-05-02,26.342,26.342,26.269,26.359,0,26.359
2017-05-03,26.226,26.51,26.226,26.243,0,26.243
2017-05-04,26.305,26.47,26.223000000000006,26.312,0,26.312
2017-05-05,26.09,26.228,26.09,26.088,0,26.088
2017-05-08,26.214,26.234,26.214,26.13,0,26.13
2017-05-09,26.28,26.28,26.212,26.293000000000006,0,26.293000000000006
